#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-27T07:00:22 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5c245d33af68	
#INFO	-out.form=mini	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-sort=_r
#-nav=cat:I/324&cat:I/337&cat:I/345&tab:{I/345/gaia2}&cat:I/347&cat:VI/137&cat:VI/145&cat:J/A+A/523/A48&cat:V/149&cat:IX/52&key:source=GAIA+DR2&HTTPPRM:&&-ref=VIZ5c245d33af68&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=dec&-c.r=  2&-c.geom=r&-out.orig=standard&-order=I&-out=RA_ICRS&-out=e_RA_ICRS&-out=DE_ICRS&-out=e_DE_ICRS&-out=Source&-out=Plx&-out=e_Plx&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=Dup&-out=FG&-out=e_FG&-out=Gmag&-out=e_Gmag&-out=FBP&-out=e_FBP&-out=BPmag&-out=e_BPmag&-out=FRP&-out=e_FRP&-out=RPmag&-out=e_RPmag&-out=BP-RP&-out=RV&-out=e_RV&-out=Teff&-out=AG&-out=E(BP-RP)&-out=Rad&-out=Lum&-out=ID&-out=eRV&-out=s_RV&-out=Tbase&-out=JDm&-out=N&-out=VC&-ignore=VC=*&VC=VC&-out=Flag&-out=RVS&-out=e_RVS&-out=o_RVS&-out=2MASS&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Kmag&-out=e_Kmag&-out=Qflag&-out=Bmag&-out=Vmag&-out=SpType&-out=otype&-out=Simbad&Simbad=Simbad&-out=_RA.icrs&-out=_DE.icrs&-out=Instr&-out=JD&-out=Mask&-out=Idspec&-out=Allwise&-out=IERS&-out=LC&LC=LC&-out=TBest&-out=Pf&-out=P1O&-out=P2O&-out=P3O&-out=EpG&-out=EpBP&-out=EpRP&-out=AmpG&-out=AmpBP&-out=AmpRP&-out=[Fe/H]&-out=R21G&-out=R31G&-out=phi21G&-out=phi31G&-out=MBOL&-out=e_MBOL&-out=Flag&-out=BolCorr&-out=e_BolCorr&-out=Freq&-out=e_Freq&-out=Classifier&-out=BClass&-out=BClassScore&-out=Amp&-out=Nfov&-out=abbe&-out=Nvario&-out=Tvario&-out=Vvario&-out=NGmag&-out=TimeGmag&-out=DurGmag&-out=NBPmag&-out=TimeBPmag&-out=DurBPmag&-out=NRPmag&-out=TimeRPmag&-out=DurRPmag&-out=Ntrans&-out=TransitID&-out=TimeG&-out=TimeBP&-out=TimeRP&-out=VarGr&-out=VarBPr&-out=VarRPr&-out=ProtB&-out=AImax&-out=Gunsp&-out=BPunsp&-out=RPunsp&-out=Nseg&-out=Nout&-out=SProt&-out=FAPsPRot&-out=Scos&-out=Ssin&-out=Sa0&-out=SAI&-out=SGunsp&-out=SBPunsp&-out=SRPunsp&-out=STimeS&-out=STimeE&-out=ScolI&-out=ScolM&-out=Scor&-out=Ssigni&-out=TimeOutliers&-out=Nobs&-out=MPC&-out=Name&-out=astorb&astorb=astorb&-out=Slopeg&-out=Code&-out=Obs.arc&-out=Obs.num&-out=Obs.epoch&-out=Orb.m&-out=Omega&-out=Node&-out=Incl&-out=Eccen&-out=a&-out=Orb.Date&-out=CEU&-out=CEU.rate&-out=CEU.epoch&-out=Transit&-out=Obs.ID&-out=Epoch&-out=Res.RA&-out=Res.DE&-out=Res.AL&-out=Res.AC&-out=Select&-file=-c&-out.max=unlimited&-out.form=Tab-Separated-Values&-c.eq=J2000&-c.u=arcmin&
#-c.r=  2
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=Plx
#-out=Gmag
#-out=BPmag
#-out=RPmag
#-out=BP-RP
#-out.max=unlimited
#-c.eq=J2000
#-c.u=arcsec
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	BP-RP	(F7.4)	? BP-RP colour (photBpMeanMag-photRMeanMag) (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
Plx|Gmag|BPmag|RPmag|BP-RP

    6.9898|16.6089|18.1970|15.3402| 2.8568

    7.3793| 9.8941|10.2004| 9.4586| 0.7418

    7.2702|16.9582|18.7853|15.6290| 3.1564

    7.4728|17.0656|19.0761|15.6883| 3.3879

    7.5554|17.5318|19.2427|16.1766| 3.0661

    7.1733|16.2804|18.1415|14.9618| 3.1797

    7.2642| 7.5316| 7.5786| 7.4817| 0.0970

    7.2178|16.5432|18.1186|15.2866| 2.8320

    7.2544|16.5333|18.1551|15.2518| 2.9033

    7.2607|13.7607|14.6861|12.8184| 1.8678

    7.1816|12.3434|12.9473|11.6063| 1.3411

    7.4044|16.6994|18.3895|15.4070| 2.9825

    7.6806|16.6139|16.4055|16.8360|-0.4306

    7.2967|14.3442|15.4495|13.2991| 2.1503

    7.5792|16.7143|18.2606|15.4185| 2.8421

    7.3696|17.4935|19.2688|16.1588| 3.1100

    7.3743|13.3572|14.1805|12.4750| 1.7055

    7.2782|13.7161|14.6283|12.7784| 1.8499

    6.7225|17.5048|19.6865|16.1001| 3.5864

    6.8178|18.5542|20.0223|17.1124| 2.9098

    7.2609|14.6887|15.8944|13.5952| 2.2992

    7.1348|18.5196|19.5802|17.0517| 2.5285

    7.2428|16.2814|17.9432|15.0189| 2.9243

    6.6839|18.5952|20.4603|17.1639| 3.2964

    6.7753|17.0765|18.7862|15.7875| 2.9987

    7.3633|15.7890|17.2827|14.5806| 2.7021

    7.5280|11.4046|11.8687|10.8055| 1.0632

    7.2468|19.3531|20.6546|17.8232| 2.8314

    7.2299| 9.1032| 9.3168| 8.6574| 0.6594

    7.1645|15.4977|16.9688|14.3028| 2.6660

    7.2835|15.4057|16.7803|14.2427| 2.5376

    7.2268|16.3300|18.0195|15.0769| 2.9426

    7.4016|12.5555|13.2107|11.7906| 1.4201

    7.4280|17.5947|19.5224|16.2537| 3.2687

    7.4071|16.7221|18.5848|15.4047| 3.1801

    7.1251|13.4616|14.2940|12.5705| 1.7234

    7.3971|16.6745|18.2484|15.4167| 2.8317

    7.7423|17.9117|19.9098|16.5567| 3.3531

    7.8893|15.6396|17.2011|14.4197| 2.7815

    7.1516|15.4222|16.8338|14.2509| 2.5828

    7.1805|10.2968|10.6402| 9.8113| 0.8288

    7.4258|16.9140|18.6476|15.5936| 3.0540

    7.7457|16.2850|17.9292|15.0188| 2.9103

    7.3618|12.7025|13.3810|11.9230| 1.4580

    7.0744|18.9737|20.0294|17.4598| 2.5696

    7.4002|18.9519|20.7477|17.4850| 3.2627

    7.1936|17.5133|19.2599|16.1888| 3.0711

    7.2406|16.5624|18.4054|15.2168| 3.1886

    7.5115|15.4559|17.1396|14.1931| 2.9465

    7.4284|13.8173|14.5603|12.8351| 1.7252

    7.2818|17.2276|18.8969|15.9224| 2.9744

    7.3970|18.1096|19.7272|16.6982| 3.0290

    7.2538|12.4656|13.0917|11.7095| 1.3822

    7.4623|10.7404|11.1419|10.2137| 0.9282

    7.1652|16.9465|18.2033|15.1421| 3.0612

    7.3824|15.1990|16.5897|14.0389| 2.5508

    6.9814|17.2237|18.8711|15.8969| 2.9743

    7.3988|18.3559|20.2763|16.9618| 3.3145

    7.3132|16.6257|18.2742|15.3602| 2.9140

    7.6605|16.2039|18.0162|14.9077| 3.1085

    7.2572|16.7279|18.4023|15.4517| 2.9506

    7.1991|16.8916|18.6597|15.6054| 3.0543

    7.2919|11.7335|12.2732|11.0498| 1.2234

    6.8936|15.4241|16.8145|14.2587| 2.5558

    7.2190|17.0068|18.5917|15.7099| 2.8818

    7.3999|16.9801|18.6855|15.6893| 2.9962

    7.5179|16.5297|18.2335|15.2720| 2.9615

    7.0964|16.9650|18.7634|15.6638| 3.0995

    7.5693|15.8185|17.3719|14.5878| 2.7841

    6.8037|17.6222|19.4623|16.2858| 3.1766

    7.4588|15.7241|17.2637|14.4758| 2.7878

    7.1966|16.4991|18.0457|15.2287| 2.8170

    7.3453| 6.4090| 6.4218| 6.4360|-0.0142

    7.4022|18.1386|19.4486|16.7558| 2.6928

    7.3815|12.8798|13.5983|12.0723| 1.5260

    7.3674|15.6258|17.0762|14.4324| 2.6437

    7.1486|11.9505|12.3569|11.0260| 1.3310
          |13.4822|       |       |

    7.5658| 5.7392| 5.7404| 5.7771|-0.0368

    7.1428|17.4745|19.2434|16.1567| 3.0867

    7.2013|17.3246|19.1582|15.9893| 3.1689

    7.2298|13.3224|14.1329|12.4403| 1.6926

    7.3942|15.0897|16.4146|13.9420| 2.4726

    7.4030|10.6971|11.0886|10.1725| 0.9161

    7.6036|11.5886|12.0824|10.9649| 1.1176

    7.2891|18.1775|18.7824|16.7134| 2.0691

    7.1608|10.3029|10.6385| 9.8249| 0.8136

    7.3579|14.2884|15.4716|13.0845| 2.3871
    7.5464|16.3344|       |       |

    7.3873|18.1115|20.0462|16.7061| 3.3401

    7.0507|16.2398|17.7099|14.9910| 2.7189

    7.7727|15.1056|16.4572|13.9395| 2.5177

    7.5080|14.5088|15.6631|13.4387| 2.2244
          |19.5267|       |       |

    7.0749|17.7185|19.5762|16.3761| 3.2002

    7.1892| 9.4283| 9.7220| 9.0003| 0.7217

    6.9287|16.2572|18.1378|14.9248| 3.2131

    7.5660|18.8719|20.8462|17.4278| 3.4184

    7.2534| 9.5184| 9.7972| 9.1100| 0.6872

    7.4027|14.0093|14.9620|13.0125| 1.9495
          |18.1696|       |       |

    7.3093|17.8164|19.6886|16.4719| 3.2166

    7.0827|15.9248|17.4389|14.6883| 2.7506

    7.2029|17.4670|19.3803|16.1293| 3.2511

    7.3020|16.7696|18.4016|15.5069| 2.8947

    7.1848|13.6207|14.5171|12.6970| 1.8202

    7.3453|10.4091|10.7606| 9.9171| 0.8434

    7.1234|17.6233|19.3952|16.2770| 3.1183

    7.3334|12.4231|13.0418|11.6875| 1.3543

    7.9118|18.4675|20.2669|17.0163| 3.2507

    7.5234|16.3454|18.0110|15.0945| 2.9165

    7.3044|16.0397|17.5626|14.7890| 2.7735

    6.7975|16.2356|17.8489|14.9967| 2.8522

    6.7762|15.4887|16.8785|14.3210| 2.5576

    7.2941|17.2572|18.9041|15.9183| 2.9857

    7.3109|10.1018|10.4383| 9.6299| 0.8084

    7.2095|13.2577|14.0494|12.3979| 1.6516

    7.1663| 9.0057| 9.2562| 8.6323| 0.6240

    7.1454|16.4499|       |       |
    8.3673|16.1440|17.2635|14.3231| 2.9405

    7.6845|19.5849|20.9165|18.0544| 2.8621

    7.2866|17.5529|19.3355|16.2084| 3.1270

    7.4059|15.3293|16.6936|14.1661| 2.5274

    7.4022|18.8098|20.7719|17.3427| 3.4292

    7.4032|15.5033|16.9864|14.2992| 2.6873

    6.9597|10.3203|10.6769| 9.8240| 0.8529

    7.3919|18.0746|20.1195|16.6867| 3.4328

    7.3444|16.7209|18.5722|15.3942| 3.1779

    7.7599|17.2540|19.0621|15.9128| 3.1493

    7.0319|15.6293|17.0594|14.4413| 2.6181

    7.2232|14.7019|15.9346|13.6030| 2.3316

    6.8055|18.7681|20.8190|17.3355| 3.4836

    7.4464|15.2674|16.8707|14.0335| 2.8372

    7.4081|17.3508|19.3123|16.0159| 3.2964

    7.4423|11.4654|11.9507|10.8582| 1.0925

    7.9361|11.1123|11.5836|10.5544| 1.0292

    7.6861|18.5205|20.8044|17.1080| 3.6965

    7.2621|19.7219|20.8555|18.1627| 2.6928

    7.5232|16.5564|18.2794|15.2761| 3.0033

    6.9980|13.4081|14.2236|12.5356| 1.6880

    7.4028|17.1438|18.9589|15.8255| 3.1334

    7.1182|18.7968|20.8137|17.3204| 3.4932

    7.5395|16.9424|18.7102|15.6535| 3.0567

    7.1757|16.3591|18.0357|15.0952| 2.9405

    7.5886|18.2991|20.6063|16.9124| 3.6939

    7.0028|11.7480|12.2466|11.1198| 1.1268

    7.4319|19.3814|21.4779|17.9164| 3.5615

    7.0023|17.9205|19.9843|16.5870| 3.3974

    7.6212|16.8753|18.6555|15.5762| 3.0793

    7.0831|16.1209|17.7448|14.8870| 2.8579

    6.9676|13.4703|14.2930|12.5905| 1.7025

    7.3512|16.6049|18.2000|15.1836| 3.0164

    7.7463|16.9801|       |       |

    6.6569| 8.5398| 8.6852| 8.3217| 0.3635

    7.2052|10.8661|11.2658|10.3335| 0.9323

    7.6668|18.5872|20.8685|17.1548| 3.7137

    7.4310|16.7759|18.5755|15.4841| 3.0914

    7.6785|16.3204|17.9769|15.0655| 2.9114

    7.1877|18.2756|20.4819|16.8889| 3.5931

    7.4991|13.1964|13.9853|12.3321| 1.6532

    7.7111| 8.3206| 8.4918| 8.0626| 0.4292

    7.1345|18.4938|20.5858|17.0852| 3.5005

    7.7313|15.7641|17.3220|14.5339| 2.7880

    6.9731|12.7431|13.4467|11.9368| 1.5099

    7.7808|13.5857|14.4822|12.6606| 1.8216

    6.9434|14.3775|15.4304|13.3607| 2.0697

    7.3762|16.7475|18.4690|15.4719| 2.9972

    7.1494|13.3969|14.2848|12.4718| 1.8130

    7.3852| 7.5638| 7.7252| 7.3271| 0.3981

    7.8915|18.7089|20.6400|17.2279| 3.4121

    7.4637|12.7935|13.5008|11.9946| 1.5062

    7.5969|14.6149|15.8158|13.5196| 2.2962

    7.3067|16.6282|18.5188|15.3075| 3.2113

    7.2290|16.6046|18.2718|15.3559| 2.9159

    7.8917|16.7165|18.4612|15.4465| 3.0147

    7.7865|11.0228|11.4600|10.4524| 1.0076

    7.1366|17.8108|19.8057|16.4847| 3.3211

    7.9763|16.1231|17.8004|14.8760| 2.9244

    7.2898|14.2065|15.3041|13.1648| 2.1393

    7.5032|17.7495|19.7154|16.4037| 3.3117

    7.6832|17.6731|19.6570|16.2890| 3.3680

    6.8448|18.1525|20.2186|16.7721| 3.4465

    7.5683|17.8460|19.8938|16.4916| 3.4023

    7.1519|15.5722|17.0068|14.3919| 2.6149

    7.5043|10.5974|10.9786|10.0776| 0.9011

    7.0096|18.8733|21.3367|17.4264| 3.9103

    7.5599|18.5684|20.8081|17.1314| 3.6767

    8.0502|19.4753|21.3875|17.9691| 3.4184

    7.5787| 7.7152| 7.8195| 7.5710| 0.2485

    7.0847|16.7985|18.5523|15.5036| 3.0486

    7.5968|12.3069|12.9222|11.5751| 1.3472

    6.9900|17.9130|19.8201|16.5507| 3.2694

    7.2587|14.5286|15.8767|13.3828| 2.4939

    7.4364|16.3727|18.0451|15.1039| 2.9412

    7.5716|15.2256|16.6422|14.0503| 2.5919

    7.5684|16.0445|17.7229|14.7789| 2.9440

    7.4294|12.4373|13.0654|11.6904| 1.3750

    7.0040|16.9381|18.7387|15.6316| 3.1070

    7.4405|18.7475|20.9238|17.2992| 3.6246

    6.8158|16.0665|17.6699|14.8348| 2.8352

    7.3019|16.4141|18.0753|15.1426| 2.9327

    7.1507|16.6371|18.3560|15.3623| 2.9937

    7.7903|18.4130|20.2373|16.9972| 3.2401

    7.1501|11.2558|11.7362|10.6701| 1.0661

    8.2130|17.1179|19.2112|15.7604| 3.4508

    7.5953|17.8680|19.9038|16.5318| 3.3720

    7.4923|14.8697|16.1784|13.7335| 2.4449

    7.2485|15.7516|17.2847|14.5321| 2.7526

    7.8283| 9.8363|10.1483| 9.3965| 0.7519

    7.3636|16.8199|18.7586|15.4978| 3.2608

    7.7347|17.1757|19.0362|15.8500| 3.1862

    8.0593|16.5750|18.4377|15.2528| 3.1849

    7.4921|18.7703|21.0298|17.3330| 3.6968

    8.0083| 7.3818| 7.4599| 7.2878| 0.1720

    7.3794|17.3486|19.2965|16.0217| 3.2748

    7.0861|16.4012|18.0962|15.1283| 2.9679

    7.2479|17.4804|19.3139|16.1509| 3.1630

    6.9012|19.1053|20.8936|17.6070| 3.2866

    7.4297|16.1267|17.7556|14.8801| 2.8756

    7.4762|16.6285|18.2578|15.3327| 2.9250

    7.2950|14.2288|15.3153|13.1918| 2.1235

